petition_id,date_filed,Priority,appeal_id,filing_party,prop_i_petition,Address,petition_zip_code,supervisor_district,neighborhoods,shape,year,month,reason,value
T121136,2012-07-25,False,,tenant,,0 Block Of Varennes Street,94133,3.0,North Beach,POINT (-122.40671 37.80027),2012,7,tenant_decrease_housing_services,True
T121134,2012-07-24,False,,tenant,,1000 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.4191 37.786934),2012,7,tenant_decrease_housing_services,True
T121129,2012-07-24,False,,tenant,,1100 Block Of Green Street,94109,3.0,Russian Hill,POINT (-122.41834 37.79833),2012,7,tenant_decrease_housing_services,True
T121128,2012-07-24,False,,tenant,,200 Block Of 10th Avenue,94118,1.0,Inner Richmond,POINT (-122.46877 37.783688),2012,7,tenant_decrease_housing_services,True
T121123,2012-07-23,False,,tenant,,200 Block Of Lakeview Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.45227 37.71718),2012,7,tenant_decrease_housing_services,True
T121121,2012-07-20,False,,tenant,,500 Block Of Ofarrell Street,94102,6.0,Tenderloin,POINT (-122.413795 37.785686),2012,7,tenant_decrease_housing_services,True
T121119,2012-07-20,False,,tenant,,900 Block Of Mission Street,94103,6.0,South of Market,POINT (-122.40798 37.781544),2012,7,tenant_decrease_housing_services,True
T121118,2012-07-20,False,,tenant,,600 Block Of Minna Street,94103,6.0,South of Market,POINT (-122.41113 37.778202),2012,7,tenant_decrease_housing_services,True
T121114,2012-07-19,False,,tenant,,1500 Block Of Taylor Street,94133,3.0,Nob Hill,POINT (-122.413414 37.796303),2012,7,tenant_decrease_housing_services,True
T121112,2012-07-19,False,,tenant,,200 Block Of 27th Avenue,94121,2.0,Seacliff,POINT (-122.48722 37.784718),2012,7,tenant_decrease_housing_services,True
T121111,2012-07-19,False,,tenant,,500 Block Of 16th Avenue,94118,1.0,Outer Richmond,POINT (-122.47489 37.77767),2012,7,tenant_decrease_housing_services,True
T121110,2012-07-19,False,,tenant,,100 Block Of Eddy Street,94102,6.0,Tenderloin,POINT (-122.41013 37.784245),2012,7,tenant_decrease_housing_services,True
T121109,2012-07-18,False,,tenant,,800 Block Of Dolores Street,94110,8.0,Noe Valley,POINT (-122.42546 37.755833),2012,7,tenant_decrease_housing_services,True
T121098,2012-07-16,False,,tenant,,500 Block Of South Van Ness Avenue,94110,9.0,Mission,POINT (-122.41741 37.764378),2012,7,tenant_decrease_housing_services,True
T121097,2012-07-16,False,,tenant,,1700 Block Of Turk Street,94115,5.0,Western Addition,POINT (-122.437485 37.779816),2012,7,tenant_decrease_housing_services,True
T121085,2012-07-11,False,,tenant,,3400 Block Of Clay Street,94118,2.0,Presidio Heights,POINT (-122.44966 37.788754),2012,7,tenant_decrease_housing_services,True
T121075,2012-07-05,False,,tenant,,1200 Block Of Hampshire Street,94110,9.0,Mission,POINT (-122.40721 37.75211),2012,7,tenant_decrease_housing_services,True
T121066,2012-07-06,False,,tenant,,300 Block Of Spruce Street,94118,2.0,Presidio Heights,POINT (-122.45368 37.787785),2012,7,tenant_decrease_housing_services,True
T121065,2012-07-06,False,,tenant,,1600 Block Of Turk Street,94115,5.0,Western Addition,POINT (-122.43625 37.779972),2012,7,tenant_decrease_housing_services,True
T121064,2012-07-06,False,,tenant,,900 Block Of Valencia Street,94110,9.0,Mission,POINT (-122.421234 37.7581),2012,7,tenant_decrease_housing_services,True
T121042,2012-07-02,False,,tenant,,300 Block Of Laguna Honda Boulevard,94116,7.0,West of Twin Peaks,POINT (-122.45891 37.748154),2012,7,tenant_decrease_housing_services,True
T121041,2012-07-02,False,,tenant,,1200 Block Of 41st Avenue,94122,4.0,Sunset/Parkside,POINT (-122.50076 37.763466),2012,7,tenant_decrease_housing_services,True
T121040,2012-07-02,False,,tenant,,300 Block Of Ellis Street,94102,6.0,Tenderloin,POINT (-122.411964 37.78497),2012,7,tenant_decrease_housing_services,True
T121039,2012-07-02,False,,tenant,,900 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.41763 37.78712),2012,7,tenant_decrease_housing_services,True
T121038,2012-06-29,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,6,tenant_decrease_housing_services,True
T121037,2012-06-29,False,,tenant,,400 Block Of Broadway Street,94133,3.0,North Beach,POINT (-122.404274 37.798172),2012,6,tenant_decrease_housing_services,True
T121036,2012-06-28,False,,tenant,,2300 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41913 37.759434),2012,6,tenant_decrease_housing_services,True
T121021,2012-06-27,False,,tenant,,500 Block Of Cabrillo Street,94118,1.0,Inner Richmond,POINT (-122.46441 37.775345),2012,6,tenant_decrease_housing_services,True
T121019,2012-06-27,False,,tenant,,0 Block Of Majestic Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.45132 37.71767),2012,6,tenant_decrease_housing_services,True
T121018,2012-06-27,False,,tenant,,1300 Block Of Funston Avenue,94122,5.0,Inner Sunset,POINT (-122.47053 37.762917),2012,6,tenant_decrease_housing_services,True
T121005,2012-06-26,False,,tenant,,900 Block Of Dwight Street,94134,9.0,Portola,POINT (-122.41148 37.72159),2012,6,tenant_decrease_housing_services,True
T121004,2012-06-26,False,,tenant,,400 Block Of Pierce Street,94117,5.0,Hayes Valley,POINT (-122.434204 37.774014),2012,6,tenant_decrease_housing_services,True
T121003,2012-06-26,False,,tenant,,0 Block Of Niagara Avenue,94112,11.0,Outer Mission,POINT (-122.44256 37.71627),2012,6,tenant_decrease_housing_services,True
T120990,2012-06-22,False,,tenant,,2600 Block Of San Jose Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.45155 37.714794),2012,6,tenant_decrease_housing_services,True
T120989,2012-06-22,False,,tenant,,3600 Block Of Taraval Street,94116,4.0,Sunset/Parkside,POINT (-122.50516 37.74174),2012,6,tenant_decrease_housing_services,True
T120988,2012-06-22,False,,tenant,,1400 Block Of Guerrero Street,94110,9.0,Noe Valley,POINT (-122.422356 37.747604),2012,6,tenant_decrease_housing_services,True
T120986,2012-06-21,False,,tenant,,600 Block Of Bush Street,94108,3.0,Nob Hill,POINT (-122.407684 37.7903),2012,6,tenant_decrease_housing_services,True
T120985,2012-06-21,False,,tenant,,100 Block Of Fair Oaks Street,94110,8.0,Mission,POINT (-122.42421 37.754303),2012,6,tenant_decrease_housing_services,True
T120977,2012-06-20,False,,tenant,,500 Block Of Larkin Street,94102,6.0,Tenderloin,POINT (-122.417435 37.782845),2012,6,tenant_decrease_housing_services,True
T120976,2012-06-20,False,,tenant,,600 Block Of Guerrero Street,94110,8.0,Mission,POINT (-122.423676 37.76077),2012,6,tenant_decrease_housing_services,True
T120975,2012-06-20,False,,tenant,,600 Block Of Leavenworth Street,94109,6.0,Tenderloin,POINT (-122.4149 37.786987),2012,6,tenant_decrease_housing_services,True
T120967,2012-06-18,False,,tenant,,700 Block Of Sacramento Street,94108,3.0,Chinatown,POINT (-122.40537 37.793472),2012,6,tenant_decrease_housing_services,True
T120966,2012-06-18,False,,tenant,,900 Block Of South Van Ness Avenue,94110,9.0,Mission,POINT (-122.416794 37.757965),2012,6,tenant_decrease_housing_services,True
T120964,2012-06-15,False,,tenant,,700 Block Of Sacramento Street,94108,3.0,Chinatown,POINT (-122.40537 37.793472),2012,6,tenant_decrease_housing_services,True
T120963,2012-06-15,False,,tenant,,700 Block Of Sacramento Street,94108,3.0,Chinatown,POINT (-122.40537 37.793472),2012,6,tenant_decrease_housing_services,True
T120962,2012-06-15,False,,tenant,,800 Block Of Dolores Street,94110,8.0,Noe Valley,POINT (-122.42546 37.755833),2012,6,tenant_decrease_housing_services,True
T120961,2012-06-14,False,,tenant,,1500 Block Of Lincoln Way,94122,5.0,Inner Sunset,POINT (-122.47458 37.765514),2012,6,tenant_decrease_housing_services,True
T120958,2012-06-14,False,,tenant,,1600 Block Of Market Street,94102,6.0,Mission,POINT (-122.42154 37.77342),2012,6,tenant_decrease_housing_services,True
T120943,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120942,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120941,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120940,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120939,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120938,2012-06-13,False,,tenant,,600 Block Of Jackson Street,94133,3.0,Chinatown,POINT (-122.4055 37.796165),2012,6,tenant_decrease_housing_services,True
T120936,2012-06-13,False,,tenant,,200 Block Of Mcallister Street,94102,6.0,Tenderloin,POINT (-122.41655 37.780563),2012,6,tenant_decrease_housing_services,True
T120926,2012-06-12,False,,tenant,,400 Block Of Euclid Avenue,94118,2.0,Presidio Heights,POINT (-122.45413 37.784042),2012,6,tenant_decrease_housing_services,True
T120922,2012-06-11,False,,tenant,,2600 Block Of 22nd Avenue,94116,4.0,Sunset/Parkside,POINT (-122.47857 37.738247),2012,6,tenant_decrease_housing_services,True
T120920,2012-06-11,False,,tenant,,1400 Block Of 39th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.49836 37.759823),2012,6,tenant_decrease_housing_services,True
T120919,2012-06-11,False,,tenant,,1300 Block Of Franklin Street,94109,2.0,Western Addition,POINT (-122.423355 37.787106),2012,6,tenant_decrease_housing_services,True
T120907,2012-06-07,False,,tenant,,0 Block Of Richland Avenue,94110,8.0,Bernal Heights,POINT (-122.42579 37.736042),2012,6,tenant_decrease_housing_services,True
T120906,2012-06-07,False,,tenant,,1000 Block Of Portola Drive,94127,7.0,West of Twin Peaks,POINT (-122.45654 37.741467),2012,6,tenant_decrease_housing_services,True
T120900,2012-06-06,False,,tenant,,200 Block Of Tingley Street,94112,8.0,Outer Mission,POINT (-122.43516 37.730293),2012,6,tenant_decrease_housing_services,True
T120899,2012-06-06,False,,tenant,,2500 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.40921 37.7536),2012,6,tenant_decrease_housing_services,True
T120883,2012-06-05,False,,tenant,,300 Block Of 28th Avenue,94121,1.0,Outer Richmond,POINT (-122.48815 37.782806),2012,6,tenant_decrease_housing_services,True
T120882,2012-06-04,False,,tenant,,1000 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.4191 37.786934),2012,6,tenant_decrease_housing_services,True
T120881,2012-06-04,False,,tenant,,4100 Block Of Mission Street,94112,11.0,Excelsior,POINT (-122.42974 37.730354),2012,6,tenant_decrease_housing_services,True
T120880,2012-06-04,False,,tenant,,2100 Block Of Pine Street,94115,2.0,Pacific Heights,POINT (-122.43118 37.788265),2012,6,tenant_decrease_housing_services,True
T120879,2012-06-04,False,,tenant,,300 Block Of Graystone Terrace,94114,8.0,Castro/Upper Market,POINT (-122.443596 37.756477),2012,6,tenant_decrease_housing_services,True
T120877,2012-06-04,False,,tenant,,0 Block Of Chumasero Drive,94132,7.0,Lakeshore,POINT (-122.47292 37.71328),2012,6,tenant_decrease_housing_services,True
T120876,2012-06-01,False,,tenant,,200 Block Of Dolores Street,94103,8.0,Castro/Upper Market,POINT (-122.42652 37.76521),2012,6,tenant_decrease_housing_services,True
T120875,2012-06-01,False,,tenant,,3100 Block Of Steiner Street,94123,2.0,Marina,POINT (-122.43737 37.798046),2012,6,tenant_decrease_housing_services,True
T120874,2012-05-31,False,,tenant,,600 Block Of Eddy Street,94109,6.0,Tenderloin,POINT (-122.41836 37.783207),2012,5,tenant_decrease_housing_services,True
T120873,2012-05-31,False,,tenant,,600 Block Of 11th Avenue,94118,1.0,Inner Richmond,POINT (-122.46929 37.77606),2012,5,tenant_decrease_housing_services,True
T120857,2012-05-31,False,,tenant,,900 Block Of Bayshore Boulevard,94124,10.0,Bayview Hunters Point,POINT (-122.404366 37.73239),2012,5,tenant_decrease_housing_services,True
T120856,2012-05-31,False,,tenant,,1300 Block Of Pine Street,94109,3.0,Nob Hill,POINT (-122.41802 37.789936),2012,5,tenant_decrease_housing_services,True
T120854,2012-05-30,False,,tenant,,1000 Block Of Market Street,94103,6.0,South of Market,POINT (-122.41137 37.781326),2012,5,tenant_decrease_housing_services,True
T120832,2012-05-29,False,,tenant,,1300 Block Of Pine Street,94109,3.0,Nob Hill,POINT (-122.41802 37.789936),2012,5,tenant_decrease_housing_services,True
T120828,2012-05-25,False,,tenant,,2200 Block Of Market Street,94114,8.0,Castro/Upper Market,POINT (-122.431984 37.76499),2012,5,tenant_decrease_housing_services,True
T120827,2012-05-25,False,,tenant,,2700 Block Of California Street,94115,2.0,Pacific Heights,POINT (-122.439606 37.788174),2012,5,tenant_decrease_housing_services,True
T120826,2012-05-25,False,,tenant,,0 Block Of Bennington Street,94110,9.0,Bernal Heights,POINT (-122.417694 37.739887),2012,5,tenant_decrease_housing_services,True
T120816,2012-05-23,False,,tenant,,2800 Block Of San Bruno Avenue,94134,9.0,Portola,POINT (-122.402855 37.725834),2012,5,tenant_decrease_housing_services,True
T120815,2012-05-23,False,,tenant,,1400 Block Of Golden Gate Avenue,94115,5.0,Western Addition,POINT (-122.43442 37.77925),2012,5,tenant_decrease_housing_services,True
T120813,2012-05-22,False,,tenant,,600 Block Of Leavenworth Street,94109,6.0,Tenderloin,POINT (-122.4149 37.786987),2012,5,tenant_decrease_housing_services,True
T120811,2012-05-21,False,,tenant,,100 Block Of Tucker Avenue,94134,10.0,Visitacion Valley,POINT (-122.40696 37.71622),2012,5,tenant_decrease_housing_services,True
T120807,2012-05-21,False,,tenant,,200 Block Of Leavenworth Street,94102,6.0,Tenderloin,POINT (-122.41415 37.78326),2012,5,tenant_decrease_housing_services,True
T120805,2012-05-18,False,,tenant,,4000 Block Of 24th Street,94114,8.0,Noe Valley,POINT (-122.43298 37.75137),2012,5,tenant_decrease_housing_services,True
T120785,2012-05-18,False,,tenant,,400 Block Of Ramsell Street,94132,11.0,Oceanview/Merced/Ingleside,POINT (-122.46625 37.718796),2012,5,tenant_decrease_housing_services,True
T120770,2012-05-18,False,,tenant,,1000 Block Of Washington Street,94108,3.0,Chinatown,POINT (-122.41031 37.794662),2012,5,tenant_decrease_housing_services,True
T120769,2012-05-18,False,,tenant,,1400 Block Of 17th Avenue,94122,7.0,Inner Sunset,POINT (-122.47479 37.76086),2012,5,tenant_decrease_housing_services,True
T120764,2012-05-16,False,,tenant,,100 Block Of Eddy Street,94102,6.0,Tenderloin,POINT (-122.41013 37.784245),2012,5,tenant_decrease_housing_services,True
T120760,2012-05-14,False,,tenant,,700 Block Of 48th Avenue,94121,1.0,Outer Richmond,POINT (-122.509026 37.774242),2012,5,tenant_decrease_housing_services,True
T120759,2012-05-15,False,,tenant,,2800 Block Of Webster Street,94123,2.0,Marina,POINT (-122.433754 37.796833),2012,5,tenant_decrease_housing_services,True
T120758,2012-05-15,False,,tenant,,0 Block Of Belvedere Street,94117,5.0,Haight Ashbury,POINT (-122.44955 37.769196),2012,5,tenant_decrease_housing_services,True
T120753,2012-05-14,False,,tenant,,3500 Block Of San Bruno Avenue,94134,10.0,Portola,POINT (-122.39992 37.71703),2012,5,tenant_decrease_housing_services,True
T120751,2012-05-14,False,,tenant,,300 Block Of Ellis Street,94102,6.0,Tenderloin,POINT (-122.411964 37.78497),2012,5,tenant_decrease_housing_services,True
T120733,2012-05-09,False,,tenant,,200 Block Of Anderson Street,94110,9.0,Bernal Heights,POINT (-122.41523 37.739635),2012,5,tenant_decrease_housing_services,True
T120718,2012-05-08,False,,tenant,,1000 Block Of Bush Street,94109,3.0,Nob Hill,POINT (-122.41455 37.789425),2012,5,tenant_decrease_housing_services,True
T120717,2012-05-08,False,,tenant,,800 Block Of Valencia Street,94110,8.0,Mission,POINT (-122.42139 37.759735),2012,5,tenant_decrease_housing_services,True
T120716,2012-05-08,False,,tenant,,1000 Block Of Bush Street,94109,3.0,Nob Hill,POINT (-122.41455 37.789425),2012,5,tenant_decrease_housing_services,True
T120714,2012-05-07,False,,tenant,,500 Block Of Leavenworth Street,94109,6.0,Tenderloin,POINT (-122.41471 37.786053),2012,5,tenant_decrease_housing_services,True
T120713,2012-05-07,False,,tenant,,300 Block Of 28th Avenue,94121,1.0,Outer Richmond,POINT (-122.48815 37.782806),2012,5,tenant_decrease_housing_services,True
T120705,2012-05-04,False,,tenant,,2100 Block Of Divisadero Street,94115,2.0,Pacific Heights,POINT (-122.44075 37.78943),2012,5,tenant_decrease_housing_services,True
T120691,2012-04-30,False,,tenant,,0 Block Of Decatur Street,94103,6.0,South of Market,POINT (-122.406166 37.772556),2012,4,tenant_decrease_housing_services,True
T120690,2012-04-30,False,,tenant,,200 Block Of 20th Avenue,94121,1.0,Outer Richmond,POINT (-122.47958 37.78319),2012,4,tenant_decrease_housing_services,True
T120689,2012-04-30,False,,tenant,,2700 Block Of Folsom Street,94110,9.0,Mission,POINT (-122.41416 37.753304),2012,4,tenant_decrease_housing_services,True
T120676,2012-04-26,False,,tenant,,0 Block Of Martha Avenue,94131,8.0,West of Twin Peaks,POINT (-122.440254 37.734207),2012,4,tenant_decrease_housing_services,True
T120675,2012-04-26,False,,tenant,,1000 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.4191 37.786934),2012,4,tenant_decrease_housing_services,True
T120673,2012-04-25,False,,tenant,,500 Block Of 36th Avenue,94121,1.0,Outer Richmond,POINT (-122.49645 37.77859),2012,4,tenant_decrease_housing_services,True
T120671,2012-04-25,False,,tenant,,100 Block Of Franklin Street,94102,5.0,Hayes Valley,POINT (-122.421104 37.77593),2012,4,tenant_decrease_housing_services,True
T120669,2012-04-24,False,,tenant,,100 Block Of Rousseau Street,94112,8.0,Outer Mission,POINT (-122.42967 37.73125),2012,4,tenant_decrease_housing_services,True
T120662,2012-04-25,False,,tenant,,0 Block Of Laguna Street,94102,8.0,Hayes Valley,POINT (-122.42523 37.77133),2012,4,tenant_decrease_housing_services,True
T120661,2012-04-24,False,,tenant,,1500 Block Of Gough Street,94109,2.0,Western Addition,POINT (-122.425095 37.787365),2012,4,tenant_decrease_housing_services,True
T120660,2012-04-24,False,,tenant,,800 Block Of Innes Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.374825 37.73147),2012,4,tenant_decrease_housing_services,True
T120659,2012-04-24,False,,tenant,,1500 Block Of Funston Avenue,94122,7.0,Inner Sunset,POINT (-122.47031 37.75969),2012,4,tenant_decrease_housing_services,True
T120658,2012-04-23,False,,tenant,,0 Block Of Cole Street,94117,5.0,Lone Mountain/USF,POINT (-122.45126 37.77471),2012,4,tenant_decrease_housing_services,True
